offset,Chord,NormalForm,PCsinNormalForm,file,Composer,MeasureNumber,MeasureCount
0.0,<music21.chord.Chord B4 B3>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
1.25,<music21.chord.Chord B3>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
1.5,<music21.chord.Chord B4 B3>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
2.0,<music21.chord.Chord B4 B3>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
2.75,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
3.0,<music21.chord.Chord B4 B3 A4>,"[0, 2]","[9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
3.75,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
4.0,<music21.chord.Chord C#5 B4 B3 G4>,"[0, 4, 6]","[7, 11, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
4.75,<music21.chord.Chord C#5 B4 G4>,"[0, 4, 6]","[7, 11, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
5.0,<music21.chord.Chord B4 D5 B3 F#4>,"[0, 3, 7]","[11, 2, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
5.625,<music21.chord.Chord B4 D5 F#4>,"[0, 3, 7]","[11, 2, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
5.75,<music21.chord.Chord F#4>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
6.0,<music21.chord.Chord A4 E-5 B3 F4>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
7.25,<music21.chord.Chord A4 E-5 F4>,"[0, 2, 6]","[3, 5, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
7.375,<music21.chord.Chord F4>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
7.5,<music21.chord.Chord B4 B3>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
8.0,<music21.chord.Chord B4 B3>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
9.0,<music21.chord.Chord B4 B3>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
11.5,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
12.0,<music21.chord.Chord E-5 E3>,"[0, 1]","[3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
13.0,<music21.chord.Chord E-5 B3 G#3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
13.25,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
14.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
14.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
15.0,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
15.5,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
16.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
16.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
17.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
17.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
17.5,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
18.0,<music21.chord.Chord E-5 E3>,"[0, 1]","[3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
19.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
19.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
20.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
20.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
21.0,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
21.125,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
21.5,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
22.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
22.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
23.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
23.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
23.5,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
24.0,<music21.chord.Chord E-5 E3>,"[0, 1]","[3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
25.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
25.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
25.5,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
26.0,<music21.chord.Chord B4 G#3 B3>,"[0, 3]","[8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
26.125,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
27.0,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
28.0,<music21.chord.Chord B4 B3 E-4>,"[0, 4]","[11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
28.125,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
29.0,<music21.chord.Chord G#4 E-4 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
29.125,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
30.0,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
31.0,<music21.chord.Chord C#5 C#4 E-4>,"[0, 2]","[1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
31.25,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
32.0,<music21.chord.Chord C#5 E4 C#4>,"[0, 3]","[1, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
32.375,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
33.0,<music21.chord.Chord C#5 C#4 F4>,"[0, 4]","[1, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
33.375,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
34.0,<music21.chord.Chord C#5 C#4 F#4>,"[0, 5]","[1, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
34.375,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
35.0,<music21.chord.Chord C#5 C#4 G4>,"[0, 6]","[1, 7]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
35.5,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
36.0,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
37.0,<music21.chord.Chord C#5 C#4 G#4>,"[0, 5]","[8, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
37.25,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
38.0,<music21.chord.Chord C#5 C#4 G4>,"[0, 6]","[1, 7]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
38.25,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
39.0,<music21.chord.Chord A3>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
39.5,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
40.0,<music21.chord.Chord B4 C#4 G4>,"[0, 4, 6]","[7, 11, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
40.25,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
41.0,<music21.chord.Chord A4 C#4 F#4>,"[0, 3, 7]","[6, 9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
41.375,<music21.chord.Chord A4>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
42.0,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
43.0,<music21.chord.Chord C#5 C#4 F#4>,"[0, 5]","[1, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
43.25,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
44.0,<music21.chord.Chord C#5 F4 C#4>,"[0, 4]","[1, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
44.25,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
45.0,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
45.125,<music21.chord.Chord A3>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
45.5,<music21.chord.Chord C#5 A3>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
46.0,<music21.chord.Chord B4 E4 C#4>,"[0, 2, 5]","[11, 1, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
46.25,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
47.0,<music21.chord.Chord B4 C#4 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
47.375,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
47.5,<music21.chord.Chord A4>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
48.0,<music21.chord.Chord A4 E-3>,"[0, 6]","[3, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
48.875,<music21.chord.Chord A4>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
49.0,<music21.chord.Chord A4 A3 C#4>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
49.125,<music21.chord.Chord A4>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
49.5,<music21.chord.Chord F4>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
50.0,<music21.chord.Chord F#4 A3 C#4>,"[0, 3, 7]","[6, 9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
50.25,<music21.chord.Chord F#4>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
51.0,<music21.chord.Chord F#4 E-3>,"[0, 3]","[3, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
51.125,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
51.5,<music21.chord.Chord E-4 E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
52.0,<music21.chord.Chord F#4 A3 C#4>,"[0, 3, 7]","[6, 9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
52.125,<music21.chord.Chord F#4>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
52.5,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
53.0,<music21.chord.Chord A4 A3 C#4>,"[0, 4]","[9, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
53.25,<music21.chord.Chord A4>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
53.5,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
54.0,<music21.chord.Chord G#4 C#3>,"[0, 5]","[8, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
55.0,<music21.chord.Chord G#4 G#3 B3>,"[0, 3]","[8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
55.125,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
56.0,<music21.chord.Chord G#4 G#3 B3>,"[0, 3]","[8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
56.25,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
57.0,<music21.chord.Chord G#4 E-3>,"[0, 5]","[3, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
58.0,<music21.chord.Chord G#4 G#3 B3>,"[0, 3]","[8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
58.125,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
59.0,<music21.chord.Chord G#4 G#3 B3>,"[0, 3]","[8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
59.125,<music21.chord.Chord G#4>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
60.0,<music21.chord.Chord E-5 E3>,"[0, 1]","[3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
61.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
61.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
62.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
62.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
63.0,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
63.5,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
64.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
64.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
65.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
65.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
65.5,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
66.0,<music21.chord.Chord E-5 E3>,"[0, 1]","[3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
66.875,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
67.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
67.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
68.0,<music21.chord.Chord E-5 G#3 B3>,"[0, 3, 7]","[8, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
68.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
69.0,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
69.125,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
69.5,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
70.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
70.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
71.0,<music21.chord.Chord C#5 B3 E-4>,"[0, 2, 4]","[11, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
71.125,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
71.5,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
72.0,<music21.chord.Chord B-4 F3>,"[0, 5]","[5, 10]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
72.875,<music21.chord.Chord B-4>,[0],[10],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
73.0,<music21.chord.Chord B-4 G#3 E4>,"[0, 4, 6]","[4, 8, 10]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
73.125,<music21.chord.Chord B-4>,[0],[10],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
73.5,<music21.chord.Chord A4>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
74.0,<music21.chord.Chord B-4 G#3 D4>,"[0, 2, 6]","[8, 10, 2]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
74.125,<music21.chord.Chord B-4>,[0],[10],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
75.0,<music21.chord.Chord C#5 F3>,"[0, 4]","[1, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
75.5,<music21.chord.Chord C5 F3>,"[0, 5]","[0, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
75.875,<music21.chord.Chord C5>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
76.0,<music21.chord.Chord B4 G#3 E4>,"[0, 4, 7]","[4, 8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
76.125,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
77.0,<music21.chord.Chord B-4 G#3 D4>,"[0, 2, 6]","[8, 10, 2]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
77.125,<music21.chord.Chord B-4>,[0],[10],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
78.0,<music21.chord.Chord E-5 F#3>,"[0, 3]","[3, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
79.0,<music21.chord.Chord E-5 B-3 E-4>,"[0, 5]","[10, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
79.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
80.0,<music21.chord.Chord E-5 B-3 E-4>,"[0, 5]","[10, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
80.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
81.0,<music21.chord.Chord A4 G3>,"[0, 2]","[7, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
81.5,<music21.chord.Chord B-4 G3>,"[0, 3]","[7, 10]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
82.0,<music21.chord.Chord C5 B-3 E-4>,"[0, 2, 5]","[10, 0, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
82.125,<music21.chord.Chord C5>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
82.5,<music21.chord.Chord D5>,[0],[2],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
83.0,<music21.chord.Chord E-5 B-3 E-4>,"[0, 5]","[10, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
83.125,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
83.5,<music21.chord.Chord F5>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
84.0,<music21.chord.Chord F#5 B-3 E-4 F#4>,"[0, 3, 7]","[3, 6, 10]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
84.625,<music21.chord.Chord F#5>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
85.0,<music21.chord.Chord F#5 B-3 E-4 F#4>,"[0, 3, 7]","[3, 6, 10]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
85.5,<music21.chord.Chord F5>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
86.0,<music21.chord.Chord E-5 E-4 F#4 B-3>,"[0, 3, 7]","[3, 6, 10]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
86.625,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
87.0,<music21.chord.Chord F#5 F#4 B-3 D4>,"[0, 4, 8]","[2, 6, 10]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
87.625,<music21.chord.Chord F#5>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
88.0,<music21.chord.Chord F#5 B-3 D4 F#4>,"[0, 4, 8]","[2, 6, 10]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
88.5,<music21.chord.Chord F5 B-3 D4 F#4>,"[0, 4, 7, 8]","[10, 2, 5, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
88.625,<music21.chord.Chord F5>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
89.0,<music21.chord.Chord E-5 B-3 D4 F#4>,"[0, 1, 4, 8]","[2, 3, 6, 10]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
90.0,<music21.chord.Chord F#5 B-3 C#4 F#4>,"[0, 4, 7]","[6, 10, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
90.75,<music21.chord.Chord F#5>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
91.0,<music21.chord.Chord F#5 B-3 C#4 F#4>,"[0, 4, 7]","[6, 10, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
91.5,<music21.chord.Chord F5 B-3 C#4 F#4>,"[0, 1, 5, 8]","[5, 6, 10, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
91.625,<music21.chord.Chord F5>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
92.0,<music21.chord.Chord E-5 B-3 C#4 F#4>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
93.0,<music21.chord.Chord F#5 B-3 C4 F#4>,"[0, 4, 6]","[6, 10, 0]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
93.625,<music21.chord.Chord F#5>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
94.0,<music21.chord.Chord F#5 B-3 C4 F#4>,"[0, 4, 6]","[6, 10, 0]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
94.5,<music21.chord.Chord F5 B-3 C4 F#4>,"[0, 1, 5, 7]","[5, 6, 10, 0]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
94.625,<music21.chord.Chord F5>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
95.0,<music21.chord.Chord E-5 B-3 C4 F#4>,"[0, 2, 5, 8]","[10, 0, 3, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
95.5,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
96.0,<music21.chord.Chord F5 F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
96.875,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
97.0,<music21.chord.Chord C#5 F4 G4>,"[0, 4, 6]","[1, 5, 7]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
97.625,<music21.chord.Chord C#5>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
98.0,<music21.chord.Chord B-4 F4 G4>,"[0, 2, 5]","[5, 7, 10]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
98.5,<music21.chord.Chord B-4>,[0],[10],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
99.0,<music21.chord.Chord C5 E4 A4>,"[0, 3, 7]","[9, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
99.5,<music21.chord.Chord C5>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
99.875,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
100.0,<music21.chord.Chord C#5 E4 A4>,"[0, 4, 7]","[9, 1, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
101.0,<music21.chord.Chord F#4 E4 A4>,"[0, 2, 5]","[4, 6, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
