offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
2.0,<music21.chord.Chord A-2 G-3 B-3 D-4 G-4 B-4>,"[0, 2, 4, -5]","[6, 8, 10, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,47,3
0.0,<music21.chord.Chord A-2 D-4 G-4 B-4>,"[0, 2, 4, -5]","[6, 8, 10, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,48,1
1.0,<music21.chord.Chord A-2 G-3 B-3 D-4 G-4 B-4>,"[0, 2, 4, -5]","[6, 8, 10, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,48,2
2.0,<music21.chord.Chord A-2 G-3 B-3 D-4 G-4 B-4>,"[0, 2, 4, -5]","[6, 8, 10, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,48,3
0.0,<music21.chord.Chord A-2 G-4 B-4 D-5>,"[0, 2, 4, -5]","[6, 8, 10, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,49,1
1.0,<music21.chord.Chord A-2 G-3 B-3 D-4 G-4 B-4 D-5>,"[0, 2, 4, -5]","[6, 8, 10, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,49,2
2.0,<music21.chord.Chord A-2 G-3 B-3 D-4 E4 A-4 C5>,"[0, 2, 4, 6, -4, -3]","[4, 6, 8, 10, 0, 1]",Poulenc_Les_chemins_de_lamour.mxl,,,49,3
0.0,<music21.chord.Chord A-1 A-2 C4 E4>,"[0, 4, 8]","[0, 4, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,50,1
1.0,<music21.chord.Chord A-1 A-2 G-3 C4 E4>,"[0, 2, 4, -4]","[4, 6, 8, 0]",Poulenc_Les_chemins_de_lamour.mxl,,,50,2
2.0,<music21.chord.Chord A-1 A-2 G-3 C4 F4 A-4 C5>,"[0, 1, 3, -5]","[5, 6, 8, 0]",Poulenc_Les_chemins_de_lamour.mxl,,,50,3
0.0,<music21.chord.Chord D-1 D-2 A-3 D-4 F4>,"[0, 4, 7]","[1, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,51,1
1.5,<music21.chord.Chord D-1 D-2 F3 A-3 D-4 F4>,"[0, 4, 7]","[1, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,51,2 1/2
5/3,<music21.chord.Chord D-1 D-2 A-3 D-4 F4>,"[0, 4, 7]","[1, 5, 8]",Poulenc_Les_chemins_de_lamour.mxl,,,51,2 2/3
