offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
23/6,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,17,4 5/6
0.0,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,1
1/6,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,1 1/6
1/3,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,1 1/3
0.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,1 1/2
2/3,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,1 2/3
5/6,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,1 5/6
1.0,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,2
7/6,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,2 1/6
4/3,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,2 1/3
1.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,2 1/2
5/3,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,2 2/3
11/6,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,2 5/6
2.0,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,3
13/6,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,3 1/6
7/3,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,3 1/3
2.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,3 1/2
8/3,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,3 2/3
17/6,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,3 5/6
3.0,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,4
19/6,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,4 1/6
10/3,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,4 1/3
3.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,4 1/2
11/3,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,4 2/3
23/6,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,18,4 5/6
0.0,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,19,1
1/6,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,19,1 1/6
1/3,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,19,1 1/3
0.5,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,19,1 1/2
2/3,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,19,1 2/3
5/6,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, -5]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,,,19,1 5/6
1.0,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,19,2
7/6,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,19,2 1/6
4/3,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4 A#5>,"[0, 1, -9, -5]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,,,19,2 1/3
1.5,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,19,2 1/2
5/3,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,19,2 2/3
11/6,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4 A#5>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,,,19,2 5/6
2.0,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,19,3
13/6,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,19,3 1/6
7/3,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, -4]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,,,19,3 1/3
2.5,<music21.chord.Chord C#2 D2 E#2 G#2 B2 C#3 D3 E#3 G#3 B3 C#4>,"[0, 3, 6, -4, -3]","[5, 8, 11, 1, 2]",Messiaen_Regard_du_Pere.mxl,,,19,3 1/2
8/3,<music21.chord.Chord C#2 D2 E#2 G#2 B2 C#3 D3 E#3 G#3 B3 C#4 D4 E#4 G#4 B4 C#5>,"[0, 3, 6, -4, -3]","[5, 8, 11, 1, 2]",Messiaen_Regard_du_Pere.mxl,,,19,3 2/3
17/6,<music21.chord.Chord C#2 D2 E#2 G#2 B2 C#3 D3 E#3 G#3 B3 C#4 D4 E#4 G#4 B4 C#5 C#6>,"[0, 3, 6, -4, -3]","[5, 8, 11, 1, 2]",Messiaen_Regard_du_Pere.mxl,,,19,3 5/6
3.0,<music21.chord.Chord A#1 C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,19,4
19/6,<music21.chord.Chord A#1 C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,19,4 1/6
10/3,<music21.chord.Chord A#1 C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 A#5>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,19,4 1/3
3.5,<music21.chord.Chord D1 F#1 A1 C2 D2 F#2 A2 C3 D3>,"[0, 3, -6, -4]","[6, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,19,4 1/2
11/3,<music21.chord.Chord D1 F#1 A1 C2 D2 F#2 A2 C3 D3 F#3 A3 C4 D4>,"[0, 3, -6, -4]","[6, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,19,4 2/3
23/6,<music21.chord.Chord D1 F#1 A1 C2 D2 F#2 A2 C3 D3 F#3 A3 C4 D4 D5>,"[0, 3, -6, -4]","[6, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,19,4 5/6
0.0,<music21.chord.Chord F#1 G#1 B1 D#2 F#2 G#2 B2 D#3 F#3>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,20,1
1/6,<music21.chord.Chord F#1 G#1 B1 D#2 F#2 G#2 B2 D#3 F#3 G#3 B3 D#4 F#4>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,20,1 1/6
1/3,<music21.chord.Chord F#1 G#1 B1 D#2 F#2 G#2 B2 D#3 F#3 G#3 B3 D#4 F#4 F#5>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,20,1 1/3
0.5,<music21.chord.Chord F#1 G#1 B1 D#2 F#2 G#2 B2 D#3 F#3 G#3 B3 D#4 F#4 F#5>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,20,1 1/2
2/3,<music21.chord.Chord F#1 G#1 B1 D#2 F#2 G#2 B2 D#3 F#3 G#3 B3 D#4 F#4 F#5>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,20,1 2/3
5/6,<music21.chord.Chord F#1 G#1 B1 D#2 F#2 G#2 B2 D#3 F#3 G#3 B3 D#4 F#4 F#5>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Messiaen_Regard_du_Pere.mxl,,,20,1 5/6
1.0,<music21.chord.Chord G#1 A1 C2 D2 F#2 G#2 A#2 C3 D3 F#3 G#3>,"[0, 2, 3, 4, -6, -4]","[6, 8, 9, 10, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,20,2
7/6,<music21.chord.Chord G#1 A1 C2 D2 F#2 G#2 A#2 C3 D3 F#3 G3 G#3 A3 C4 D4 F#4 G#4>,"[0, 1, 2, 3, 4, -6, -4]","[6, 7, 8, 9, 10, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,20,2 1/6
4/3,<music21.chord.Chord G#1 A1 C2 D2 F#2 G#2 A#2 C3 D3 F#3 G3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 4, -6, -4]","[6, 7, 8, 9, 10, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,20,2 1/3
1.5,<music21.chord.Chord G#1 A1 C2 D2 F#2 G#2 A#2 C3 D3 F#3 G3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 4, -6, -4]","[6, 7, 8, 9, 10, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,20,2 1/2
5/3,<music21.chord.Chord G#1 A1 C2 D2 F#2 G#2 A#2 C3 D3 F#3 G3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 4, -6, -4]","[6, 7, 8, 9, 10, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,20,2 2/3
11/6,<music21.chord.Chord G#1 A1 C2 D2 F#2 G#2 A#2 C3 D3 F#3 G3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 4, -6, -4]","[6, 7, 8, 9, 10, 0, 2]",Messiaen_Regard_du_Pere.mxl,,,20,2 5/6
2.0,<music21.chord.Chord C#2 D2 E#2 G2 B2 C#3 D3 E#3 G3 B3 C#4>,"[0, -10, -9, -6, -4]","[11, 1, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,,,20,3
13/6,<music21.chord.Chord C#2 D2 E#2 G2 B2 C#3 D3 E#3 G3 B3 C#4 D4 E#4 G4 B4 C#5>,"[0, -10, -9, -6, -4]","[11, 1, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,,,20,3 1/6
7/3,<music21.chord.Chord C#2 D2 E#2 G2 B2 C#3 D3 E#3 G3 B3 C#4 D4 E#4 G4 B4 C#5 C#6>,"[0, -10, -9, -6, -4]","[11, 1, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,,,20,3 1/3
2.5,<music21.chord.Chord C#2 D2 E#2 G2 B2 C#3 D3 E#3 G3 B3 C#4 D4 E#4 G4 B4 C#5 C#6>,"[0, -10, -9, -6, -4]","[11, 1, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,,,20,3 1/2
8/3,<music21.chord.Chord C#2 D2 E#2 G2 B2 C#3 D3 E#3 G3 B3 C#4 D4 E#4 G4 B4 C#5 C#6>,"[0, -10, -9, -6, -4]","[11, 1, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,,,20,3 2/3
17/6,<music21.chord.Chord C#2 D2 E#2 G2 B2 C#3 D3 E#3 G3 B3 C#4 D4 E#4 G4 B4 C#5 C#6>,"[0, -10, -9, -6, -4]","[11, 1, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,,,20,3 5/6
3.0,<music21.chord.Chord D#2 E#2 A2 B#2 C#3 D#3 E#3 A3 B#3 C#4 D#4>,"[0, -9, -8, -6, -4]","[9, 0, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,,,20,4
19/6,<music21.chord.Chord D#2 E#2 A2 B#2 C#3 D#3 E#3 A3 B#3 C#4 D#4 E#4 A4 B#4 C#5 D#5>,"[0, -9, -8, -6, -4]","[9, 0, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,,,20,4 1/6
10/3,<music21.chord.Chord D#2 E#2 A2 B#2 C#3 D#3 E#3 A3 B#3 C#4 D#4 E#4 A4 B#4 C#5 D#5 D#6>,"[0, -9, -8, -6, -4]","[9, 0, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,,,20,4 1/3
3.5,<music21.chord.Chord D#2 E#2 A2 B#2 C#3 D#3 E#3 A3 B#3 C#4 D#4 E#4 A4 B#4 C#5 D#5 D#6>,"[0, -9, -8, -6, -4]","[9, 0, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,,,20,4 1/2
11/3,<music21.chord.Chord D#2 E#2 A2 B#2 C#3 D#3 E#3 A3 B#3 C#4 D#4 E#4 A4 B#4 C#5 D#5 D#6>,"[0, -9, -8, -6, -4]","[9, 0, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,,,20,4 2/3
23/6,<music21.chord.Chord D#2 E#2 A2 B#2 C#3 D#3 E#3 A3 B#3 C#4 D#4 E#4 A4 B#4 C#5 D#5 D#6>,"[0, -9, -8, -6, -4]","[9, 0, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,,,20,4 5/6
0.0,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,1
1/6,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,1 1/6
1/3,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,1 1/3
0.5,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,1 1/2
2/3,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,1 2/3
5/6,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,1 5/6
1.0,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,2
7/6,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,2 1/6
4/3,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,2 1/3
1.5,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,2 1/2
5/3,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,2 2/3
11/6,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,2 5/6
2.0,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,3
13/6,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,3 1/6
7/3,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,3 1/3
2.5,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,3 1/2
8/3,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,3 2/3
17/6,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,3 5/6
3.0,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,4
19/6,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,4 1/6
10/3,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,4 1/3
3.5,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,4 1/2
11/3,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,4 2/3
23/6,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, -9, -7, -4]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,,,21,4 5/6
