offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
7/3,<music21.chord.Chord C4 C#5 E5 G5>,"[0, 1, 4, 7]","[0, 1, 4, 7]",Bachlund_Commedia_Dellarte.xml,,,6,3 1/3
2.5,<music21.chord.Chord C4 D5 F5 A5>,"[0, -9, -7, -4]","[9, 0, 2, 5]",Bachlund_Commedia_Dellarte.xml,,,6,3 1/2
3.0,<music21.chord.Chord C4 G5 B5 D6>,"[0, 4, -7, -5]","[7, 11, 0, 2]",Bachlund_Commedia_Dellarte.xml,,,6,4
3.5,<music21.chord.Chord C4 F5 A5 C6>,"[0, 4, -5]","[5, 9, 0]",Bachlund_Commedia_Dellarte.xml,,,6,4 1/2
0.5,<music21.chord.Chord F4 A4 C5>,"[0, 4, -5]","[5, 9, 0]",Bachlund_Commedia_Dellarte.xml,,,7,1 1/2
1.0,<music21.chord.Chord A3 C4 E4 F4 A4 C5>,"[0, 1, 5, -4]","[4, 5, 9, 0]",Bachlund_Commedia_Dellarte.xml,,,7,2
0.0,<music21.chord.Chord F5 A5 C6>,"[0, 4, -5]","[5, 9, 0]",Bachlund_Commedia_Dellarte.xml,,,8,1
3.75,<music21.chord.Chord E6>,[0],[4],Bachlund_Commedia_Dellarte.xml,,,8,4 3/4
0.0,<music21.chord.Chord G5 B5 D6>,"[0, 4, -5]","[7, 11, 2]",Bachlund_Commedia_Dellarte.xml,,,9,1
0.5,<music21.chord.Chord F4 A4 C5 G5 B5 D6>,"[0, 2, 4, 6, -5, -3]","[5, 7, 9, 11, 0, 2]",Bachlund_Commedia_Dellarte.xml,,,9,1 1/2
1.0,<music21.chord.Chord A3 C4 E4 F4 A4 C5 G5 B5 D6>,"[0, -11, -9, -7, -6, -4, -2]","[11, 0, 2, 4, 5, 7, 9]",Bachlund_Commedia_Dellarte.xml,,,9,2
3.75,<music21.chord.Chord A3 C4 E4 F4 A4 C5 B5>,"[0, 1, 5, 7, -4]","[4, 5, 9, 11, 0]",Bachlund_Commedia_Dellarte.xml,,,9,4 3/4
0.0,<music21.chord.Chord D5 F5 A5>,"[0, 3, 7]","[2, 5, 9]",Bachlund_Commedia_Dellarte.xml,,,10,1
0.5,<music21.chord.Chord C4 E4 G4 D5 F5 A5>,"[0, 2, 4, 5, 7, 9]","[0, 2, 4, 5, 7, 9]",Bachlund_Commedia_Dellarte.xml,,,10,1 1/2
1.0,<music21.chord.Chord F3 A3 C4 E4 G4 D5 F5 A5>,"[0, 2, 4, 5, 7, 9]","[0, 2, 4, 5, 7, 9]",Bachlund_Commedia_Dellarte.xml,,,10,2
3.0,<music21.chord.Chord G3 B3 C4 D4 E4 G4 C5 E5 G5>,"[0, -11, -9, -7, -4]","[11, 0, 2, 4, 7]",Bachlund_Commedia_Dellarte.xml,,,10,4
3.5,<music21.chord.Chord G3 B3 C4 D4 E4 G4>,"[0, -11, -9, -7, -4]","[11, 0, 2, 4, 7]",Bachlund_Commedia_Dellarte.xml,,,10,4 1/2
0.0,<music21.chord.Chord F3 A3 C4 A4 C#5 E5>,"[0, -9, -8, -5, -4]","[9, 0, 1, 4, 5]",Bachlund_Commedia_Dellarte.xml,,,11,1
2.0,<music21.chord.Chord D3 F#3 A3 F4 A4 C5>,"[0, -9, -7, -4, -3]","[9, 0, 2, 5, 6]",Bachlund_Commedia_Dellarte.xml,,,11,3
0.0,<music21.chord.Chord F3 A3 C4 D5 F5 A5>,"[0, -9, -7, -4]","[9, 0, 2, 5]",Bachlund_Commedia_Dellarte.xml,,,12,1
2.0,<music21.chord.Chord D4 F4 A4 A5 C6 E6>,"[0, -9, -7, -5, -4]","[9, 0, 2, 4, 5]",Bachlund_Commedia_Dellarte.xml,,,12,3
3.5,<music21.chord.Chord D4 F4 A4 C6>,"[0, -9, -7, -4]","[9, 0, 2, 5]",Bachlund_Commedia_Dellarte.xml,,,12,4 1/2
