offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
1.25,<music21.chord.Chord D4 B-5>,"[0, -8]","[10, 2]",Simpson_Invention_no6.xml,,,112,2 1/4
1.375,<music21.chord.Chord D4 A-5>,"[0, 6]","[2, 8]",Simpson_Invention_no6.xml,,,112,2 3/8
1.5,<music21.chord.Chord C4 B-5>,"[0, -10]","[10, 0]",Simpson_Invention_no6.xml,,,112,2 1/2
1.625,<music21.chord.Chord C4 A-5>,"[0, -8]","[8, 0]",Simpson_Invention_no6.xml,,,112,2 5/8
1.75,<music21.chord.Chord C4 G5>,"[0, -7]","[7, 0]",Simpson_Invention_no6.xml,,,112,2 3/4
1.875,<music21.chord.Chord C4 A-5>,"[0, -8]","[8, 0]",Simpson_Invention_no6.xml,,,112,2 7/8
0.0,<music21.chord.Chord B3 G5>,"[0, 4]","[7, 11]",Simpson_Invention_no6.xml,,,113,1
0.5,<music21.chord.Chord D4>,[0],[2],Simpson_Invention_no6.xml,,,113,1 1/2
1.0,<music21.chord.Chord F4 A5>,"[0, 4]","[5, 9]",Simpson_Invention_no6.xml,,,113,2
1.5,<music21.chord.Chord G4 B5>,"[0, 4]","[7, 11]",Simpson_Invention_no6.xml,,,113,2 1/2
0.0,<music21.chord.Chord A-4 C6>,"[0, -8]","[8, 0]",Simpson_Invention_no6.xml,,,114,1
0.5,<music21.chord.Chord F4 A-5>,"[0, 3]","[5, 8]",Simpson_Invention_no6.xml,,,114,1 1/2
1.0,<music21.chord.Chord D4 F5>,"[0, 3]","[2, 5]",Simpson_Invention_no6.xml,,,114,2
1.5,<music21.chord.Chord B3 D5>,"[0, -9]","[11, 2]",Simpson_Invention_no6.xml,,,114,2 1/2
0.0,<music21.chord.Chord G4 C6>,"[0, -7]","[7, 0]",Simpson_Invention_no6.xml,,,115,1
0.5,<music21.chord.Chord E-4 G5>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,115,1 1/2
1.0,<music21.chord.Chord C4 E-5>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,,,115,2
1.5,<music21.chord.Chord G3 C5>,"[0, -7]","[7, 0]",Simpson_Invention_no6.xml,,,115,2 1/2
0.0,<music21.chord.Chord F4 B5>,"[0, 6]","[5, 11]",Simpson_Invention_no6.xml,,,116,1
0.5,<music21.chord.Chord D4 G5>,"[0, 5]","[2, 7]",Simpson_Invention_no6.xml,,,116,1 1/2
1.0,<music21.chord.Chord B3 F5>,"[0, 6]","[5, 11]",Simpson_Invention_no6.xml,,,116,2
1.5,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Simpson_Invention_no6.xml,,,116,2 1/2
0.0,<music21.chord.Chord C4 C6>,[0],[0],Simpson_Invention_no6.xml,,,117,1
0.5,<music21.chord.Chord C4 G5>,"[0, -7]","[7, 0]",Simpson_Invention_no6.xml,,,117,1 1/2
1.0,<music21.chord.Chord C4 E-5>,"[0, 3]","[0, 3]",Simpson_Invention_no6.xml,,,117,2
1.5,<music21.chord.Chord C4 C5>,[0],[0],Simpson_Invention_no6.xml,,,117,2 1/2
0.0,<music21.chord.Chord F4 C6>,"[0, 5]","[0, 5]",Simpson_Invention_no6.xml,,,118,1
0.5,<music21.chord.Chord A-4 C6>,"[0, -8]","[8, 0]",Simpson_Invention_no6.xml,,,118,1 1/2
1.0,<music21.chord.Chord G4 E-6>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,118,2
1.125,<music21.chord.Chord G4 D6>,"[0, 5]","[2, 7]",Simpson_Invention_no6.xml,,,118,2 1/8
1.25,<music21.chord.Chord G4 E-6>,"[0, 4]","[3, 7]",Simpson_Invention_no6.xml,,,118,2 1/4
